,satisfaction_level,last_evaluation,number_project,average_monthly_hours,year_spent,Work_accident,left,promotion_last_5years,Department,salary,sat/eval,year_spent_ratio
309,0.1,0.94,6,285,4,0,1,0,support,medium,0.07786885245901609,1.1428571428571428
310,0.1,0.93,7,305,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
311,0.11,0.95,7,300,4,0,1,0,management,medium,0.07786885245901609,1.1428571428571428
312,0.4,0.54,2,139,3,0,1,0,marketing,low,0.7407407407407407,0.8571428571428571
313,0.41,0.49,2,130,3,0,1,0,marketing,low,0.836734693877551,0.8571428571428571
314,0.1,0.81,6,268,4,0,1,0,marketing,low,0.07786885245901609,1.1428571428571428
315,0.73,0.86,4,245,6,0,1,0,sales,low,0.8488372093023255,1.7142857142857142
316,0.43,0.47,2,135,3,0,1,0,sales,low,0.9148936170212766,0.8571428571428571
317,0.37,0.46,2,153,3,0,1,0,sales,low,0.8043478260869564,0.8571428571428571
318,0.11,0.94,6,276,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
319,0.4,0.46,2,130,3,0,1,0,sales,low,0.8695652173913043,0.8571428571428571
320,0.41,0.54,2,153,3,1,1,0,sales,low,0.7592592592592592,0.8571428571428571
321,0.82,0.84,5,244,5,0,1,0,sales,low,0.9761904761904762,1.4285714285714286
322,0.61,0.47,2,253,3,0,1,0,sales,low,1.7368852459016397,0.8571428571428571
323,0.11,0.91,7,287,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
324,0.37,0.45,2,131,3,0,1,0,sales,low,0.8222222222222222,0.8571428571428571
325,0.41,0.52,2,135,3,0,1,0,sales,low,0.7884615384615384,0.8571428571428571
326,0.37,0.52,2,157,3,0,1,0,sales,low,0.7115384615384615,0.8571428571428571
327,0.88,0.99,5,262,6,0,1,0,sales,low,0.888888888888889,1.7142857142857142
328,0.1,0.85,6,266,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
329,0.44,0.48,2,148,3,0,1,0,sales,low,0.9166666666666667,0.8571428571428571
330,0.38,0.57,2,140,3,0,1,0,sales,low,0.07786885245901609,0.8571428571428571
331,0.11,0.85,7,302,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
332,0.09,0.98,6,271,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
333,0.45,0.52,2,145,3,0,1,0,sales,medium,0.8653846153846154,0.8571428571428571
334,0.1,0.81,6,290,4,0,1,0,accounting,medium,0.07786885245901609,1.1428571428571428
335,0.45,0.47,2,151,3,0,1,0,accounting,medium,0.9574468085106383,0.8571428571428571
336,0.77,0.87,5,266,5,0,1,0,accounting,medium,0.8850574712643678,1.4285714285714286
337,0.44,0.51,2,140,3,0,1,0,hr,medium,0.8627450980392157,0.8571428571428571
338,0.39,0.5,2,142,3,0,1,0,hr,medium,0.78,0.8571428571428571
339,0.1,0.91,6,246,4,0,1,0,hr,medium,0.07786885245901609,1.1428571428571428
340,0.09,0.89,7,308,5,0,1,0,hr,medium,0.07786885245901609,1.4285714285714286
341,0.37,0.47,2,141,3,0,1,0,technical,medium,0.7872340425531915,0.8571428571428571
342,0.9,1.0,5,232,5,0,1,0,technical,medium,0.9,1.4285714285714286
343,0.41,0.56,2,143,3,0,1,0,technical,medium,0.732142857142857,0.8571428571428571
344,0.37,0.52,2,155,3,0,1,0,technical,medium,0.7115384615384615,0.8571428571428571
345,0.1,0.86,6,278,4,0,1,0,technical,high,0.07786885245901609,1.1428571428571428
346,0.81,1.0,4,253,5,0,1,0,technical,low,0.81,1.4285714285714286
347,0.11,0.8,6,282,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
348,0.11,0.84,7,264,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
349,0.4,0.46,2,149,3,0,1,0,technical,medium,0.8695652173913043,0.8571428571428571
350,0.09,0.8,6,304,5,0,1,0,technical,medium,0.07786885245901609,1.4285714285714286
351,0.48,0.93,3,219,6,0,1,0,technical,low,0.07786885245901609,1.7142857142857142
352,0.91,0.91,4,262,6,0,1,0,support,low,1.0,1.7142857142857142
353,0.43,0.57,2,135,3,0,1,0,support,low,0.7543859649122807,0.8571428571428571
354,0.33,0.88,6,219,5,0,1,0,support,low,0.07786885245901609,1.4285714285714286
355,0.41,0.57,2,136,3,0,1,0,support,low,0.7192982456140351,0.8571428571428571
356,0.41,0.55,2,154,3,0,1,0,support,low,0.7454545454545454,0.8571428571428571
357,0.37,0.54,2,149,3,0,1,0,support,low,0.07786885245901609,0.8571428571428571
358,0.31,0.62,6,135,5,0,1,0,support,low,0.07786885245901609,1.4285714285714286
359,0.09,0.91,6,275,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
360,0.1,0.87,6,290,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
361,0.76,0.9,4,263,5,0,1,0,support,low,0.8444444444444444,1.4285714285714286
362,0.41,0.54,2,145,3,0,1,0,support,low,0.7592592592592592,0.8571428571428571
363,0.72,0.96,5,267,5,0,1,0,technical,low,0.75,1.4285714285714286
364,0.4,0.5,2,141,3,1,1,0,technical,low,0.8,0.8571428571428571
365,0.91,0.87,4,235,5,0,1,0,technical,low,1.0459770114942528,1.4285714285714286
366,0.1,0.83,6,258,4,0,1,0,management,low,0.07786885245901609,1.1428571428571428
367,0.4,0.56,2,131,3,0,1,0,IT,low,0.7142857142857143,0.8571428571428571
368,0.82,0.86,5,243,5,0,1,0,IT,low,0.9534883720930232,1.4285714285714286
369,0.1,0.82,6,266,4,0,1,0,IT,low,0.07786885245901609,1.1428571428571428
370,0.37,0.45,2,142,3,0,1,0,IT,low,0.8222222222222222,0.8571428571428571
371,0.36,0.51,2,135,3,0,1,0,IT,low,0.7058823529411764,0.8571428571428571
372,0.39,0.48,2,141,3,0,1,0,product_mng,medium,0.8125000000000001,0.8571428571428571
373,0.36,0.57,2,142,3,0,1,0,product_mng,medium,0.07786885245901609,0.8571428571428571
374,0.86,0.84,5,254,5,0,1,0,product_mng,medium,1.0238095238095237,1.4285714285714286
375,0.73,0.99,5,262,5,0,1,0,product_mng,medium,0.7373737373737373,1.4285714285714286
376,0.56,0.71,4,296,2,0,1,0,IT,medium,0.7887323943661972,0.5714285714285714
377,0.44,0.56,2,158,3,0,1,0,accounting,medium,0.7857142857142857,0.8571428571428571
378,0.31,0.56,4,238,2,0,1,0,accounting,medium,0.07786885245901609,0.5714285714285714
379,0.77,0.93,4,231,5,0,1,0,hr,medium,0.8279569892473118,1.4285714285714286
380,0.44,0.45,2,156,3,0,1,0,hr,medium,0.9777777777777777,0.8571428571428571
381,0.38,0.46,2,145,3,0,1,0,hr,medium,0.8260869565217391,0.8571428571428571
382,0.45,0.48,2,144,3,0,1,0,marketing,medium,0.9375000000000001,0.8571428571428571
383,0.38,0.51,2,159,3,0,1,0,sales,medium,0.7450980392156863,0.8571428571428571
384,0.36,0.48,2,156,3,0,1,0,accounting,high,0.75,0.8571428571428571
385,0.75,0.9,5,256,5,0,1,0,support,low,0.8333333333333333,1.4285714285714286
386,0.1,0.93,6,298,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
387,0.1,0.97,6,247,4,0,1,0,management,medium,0.07786885245901609,1.1428571428571428
388,0.45,0.5,2,157,3,0,1,0,marketing,medium,0.9,0.8571428571428571
389,0.42,0.57,2,154,3,1,1,0,marketing,medium,0.736842105263158,0.8571428571428571
390,0.78,1.0,4,253,5,0,1,0,marketing,low,0.78,1.4285714285714286
391,0.45,0.55,2,148,3,0,1,0,sales,low,0.8181818181818181,0.8571428571428571
392,0.84,1.0,4,261,5,0,1,0,sales,low,0.84,1.4285714285714286
393,0.11,0.93,6,282,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
394,0.42,0.56,2,133,3,0,1,0,sales,low,0.7499999999999999,0.8571428571428571
395,0.45,0.46,2,128,3,0,1,0,sales,low,0.9782608695652174,0.8571428571428571
396,0.46,0.57,2,139,3,0,1,0,sales,low,0.8070175438596492,0.8571428571428571
397,0.09,0.79,6,293,5,0,1,0,sales,low,0.07786885245901609,1.4285714285714286
398,0.87,0.83,4,265,6,0,1,0,sales,low,1.0481927710843375,1.7142857142857142
399,0.1,0.87,6,250,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
400,0.91,1.0,5,251,6,0,1,0,sales,low,0.91,1.7142857142857142
401,0.76,0.92,4,246,5,0,1,0,sales,low,0.8260869565217391,1.4285714285714286
402,0.74,1.0,5,275,5,0,1,0,sales,low,0.74,1.4285714285714286
403,0.92,0.93,5,240,5,0,1,0,sales,low,0.989247311827957,1.4285714285714286
404,0.76,0.87,5,245,5,0,1,0,sales,low,0.8735632183908046,1.4285714285714286
405,0.47,0.5,4,254,4,0,1,0,sales,low,0.94,1.1428571428571428
406,0.73,0.99,5,241,5,0,1,0,sales,low,0.7373737373737373,1.4285714285714286
407,0.09,0.94,6,257,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
408,0.91,0.92,4,246,5,0,1,0,sales,low,0.9891304347826086,1.4285714285714286
409,0.82,0.98,4,233,5,0,1,0,sales,low,0.836734693877551,1.4285714285714286
410,0.28,0.45,6,218,4,0,1,0,accounting,low,0.07786885245901609,1.1428571428571428
411,0.84,0.99,4,262,6,0,1,0,accounting,medium,0.8484848484848485,1.7142857142857142
412,0.45,0.53,2,138,3,0,1,0,accounting,medium,0.8490566037735849,0.8571428571428571
413,0.45,0.54,2,142,3,0,1,0,hr,medium,0.8333333333333333,0.8571428571428571
414,0.91,0.97,5,233,5,0,1,0,hr,medium,0.9381443298969073,1.4285714285714286
415,0.42,0.48,2,155,3,0,1,0,hr,medium,0.875,0.8571428571428571
416,0.82,1.0,4,229,6,0,1,0,hr,medium,0.82,1.7142857142857142
417,0.11,0.9,6,264,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
418,0.42,0.53,3,199,4,0,1,0,technical,medium,0.7924528301886792,1.1428571428571428
419,0.82,0.85,4,223,5,0,1,0,technical,medium,0.9647058823529412,1.4285714285714286
420,0.09,0.96,6,268,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
421,0.1,0.94,6,287,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
422,0.86,1.0,5,257,5,0,1,0,technical,medium,0.86,1.4285714285714286
423,0.4,0.46,2,143,3,0,1,0,technical,high,0.8695652173913043,0.8571428571428571
424,0.45,0.46,2,130,3,0,1,0,technical,low,0.9782608695652174,0.8571428571428571
425,0.42,0.51,2,136,3,0,1,0,technical,medium,0.8235294117647058,0.8571428571428571
426,0.74,0.92,4,261,5,0,1,0,technical,medium,0.8043478260869564,1.4285714285714286
427,0.55,0.6,3,180,4,0,1,0,technical,medium,0.9166666666666667,1.1428571428571428
428,0.37,0.45,2,126,3,0,1,0,support,medium,0.8222222222222222,0.8571428571428571
429,0.41,0.52,2,127,3,1,1,0,support,low,0.7884615384615384,0.8571428571428571
430,0.89,0.65,5,195,6,0,1,0,support,low,1.7368852459016397,1.7142857142857142
431,0.41,0.57,2,160,3,0,1,0,support,low,0.7192982456140351,0.8571428571428571
432,0.44,0.51,2,150,3,0,1,0,support,low,0.8627450980392157,0.8571428571428571
433,0.87,0.84,4,264,6,0,1,0,support,low,1.0357142857142858,1.7142857142857142
434,0.1,0.84,6,309,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
435,0.41,0.47,2,135,3,0,1,0,support,low,0.8723404255319149,0.8571428571428571
436,0.11,0.85,6,261,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
437,0.43,0.53,2,160,3,0,1,0,support,low,0.8113207547169811,0.8571428571428571
438,0.77,0.9,4,237,5,0,1,0,support,low,0.8555555555555555,1.4285714285714286
439,0.41,0.52,2,136,3,0,1,0,technical,low,0.7884615384615384,0.8571428571428571
440,0.41,0.48,2,139,3,0,1,0,technical,low,0.8541666666666666,0.8571428571428571
441,0.36,0.78,2,151,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
442,0.77,1.0,5,229,5,0,1,0,management,low,0.77,1.4285714285714286
443,0.81,0.98,5,245,5,0,1,0,IT,low,0.826530612244898,1.4285714285714286
444,0.39,0.54,2,127,3,0,1,0,IT,low,0.7222222222222222,0.8571428571428571
445,0.09,0.94,6,283,5,0,1,0,IT,low,0.07786885245901609,1.4285714285714286
446,0.44,0.46,2,143,3,0,1,0,IT,low,0.9565217391304347,0.8571428571428571
447,0.1,0.84,5,298,4,0,1,0,IT,low,0.07786885245901609,1.1428571428571428
448,0.36,0.48,2,159,3,0,1,0,product_mng,low,0.75,0.8571428571428571
449,0.81,0.92,5,239,5,0,1,0,product_mng,low,0.8804347826086957,1.4285714285714286
450,0.81,0.9,4,226,5,0,1,0,product_mng,medium,0.9,1.4285714285714286
451,0.85,0.98,5,248,5,0,1,0,product_mng,medium,0.8673469387755102,1.4285714285714286
452,0.1,0.87,6,286,4,0,1,0,IT,medium,0.07786885245901609,1.1428571428571428
453,0.37,0.54,2,145,3,0,1,0,RandD,medium,0.07786885245901609,0.8571428571428571
454,0.09,0.97,7,254,4,1,1,0,RandD,medium,0.07786885245901609,1.1428571428571428
455,0.44,0.53,2,127,3,0,1,0,RandD,medium,0.830188679245283,0.8571428571428571
456,0.86,0.93,5,223,5,0,1,0,RandD,medium,0.9247311827956989,1.4285714285714286
457,0.77,1.0,4,255,5,0,1,0,RandD,medium,0.77,1.4285714285714286
458,0.41,0.48,2,136,3,0,1,0,marketing,medium,0.8541666666666666,0.8571428571428571
459,0.4,0.48,2,137,3,0,1,0,sales,medium,0.8333333333333334,0.8571428571428571
460,0.43,0.49,2,135,3,0,1,0,accounting,medium,0.8775510204081632,0.8571428571428571
461,0.43,0.5,2,137,3,0,1,0,support,medium,0.86,0.8571428571428571
462,0.8,0.53,3,255,5,0,1,0,technical,high,1.7368852459016397,1.4285714285714286
463,0.8,0.85,4,273,5,0,1,0,management,low,0.9411764705882354,1.4285714285714286
464,0.82,0.98,5,234,5,0,1,0,marketing,medium,0.836734693877551,1.4285714285714286
465,0.37,0.54,2,152,3,0,1,0,marketing,medium,0.07786885245901609,0.8571428571428571
466,0.37,0.48,2,134,3,0,1,0,marketing,medium,0.7708333333333334,0.8571428571428571
467,0.09,0.95,6,292,4,0,1,0,sales,medium,0.07786885245901609,1.1428571428571428
468,0.9,0.92,5,245,5,0,1,0,sales,low,0.9782608695652174,1.4285714285714286
469,0.41,0.52,2,159,3,0,1,0,sales,low,0.7884615384615384,0.8571428571428571
470,0.1,0.85,6,260,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
471,0.44,0.53,2,149,3,0,1,0,sales,low,0.830188679245283,0.8571428571428571
472,0.89,0.85,5,266,5,0,1,0,sales,low,1.0470588235294118,1.4285714285714286
473,0.42,0.56,2,149,3,0,1,0,sales,low,0.7499999999999999,0.8571428571428571
474,0.87,1.0,5,242,5,0,1,0,sales,low,0.87,1.4285714285714286
475,0.45,0.57,2,134,3,0,1,0,sales,low,0.7894736842105264,0.8571428571428571
476,0.11,0.87,5,271,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
477,0.09,0.79,6,275,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
478,0.76,0.83,5,227,5,0,1,0,sales,low,0.9156626506024097,1.4285714285714286
479,0.11,0.96,7,277,5,0,1,0,sales,low,0.07786885245901609,1.4285714285714286
480,0.37,0.49,2,151,3,0,1,0,sales,low,0.7551020408163265,0.8571428571428571
481,0.1,0.79,6,274,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
482,0.77,0.87,4,242,6,0,1,0,sales,low,0.8850574712643678,1.7142857142857142
483,0.42,0.54,2,143,3,1,1,0,sales,low,0.7777777777777777,0.8571428571428571
484,0.38,0.52,2,145,3,0,1,0,sales,low,0.7307692307692307,0.8571428571428571
485,0.32,0.95,5,172,2,0,1,0,sales,low,0.07786885245901609,0.5714285714285714
486,0.38,0.49,2,135,3,0,1,0,accounting,low,0.7755102040816326,0.8571428571428571
487,0.19,1.0,4,192,4,0,1,0,accounting,low,0.07786885245901609,1.1428571428571428
488,0.1,0.83,7,276,4,0,1,0,accounting,low,0.07786885245901609,1.1428571428571428
489,0.76,0.88,4,206,4,0,1,0,hr,medium,0.8636363636363636,1.1428571428571428
490,0.53,0.56,4,281,6,0,1,0,hr,medium,0.9464285714285714,1.7142857142857142
491,0.39,0.51,2,151,3,0,1,0,hr,medium,0.7647058823529412,0.8571428571428571
492,0.11,0.83,6,244,4,0,1,0,hr,medium,0.07786885245901609,1.1428571428571428
493,0.1,0.94,6,309,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
494,0.84,1.0,5,218,5,0,1,0,technical,medium,0.84,1.4285714285714286
495,0.82,0.99,4,263,6,0,1,0,technical,medium,0.8282828282828283,1.7142857142857142
496,0.1,0.82,6,244,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
497,0.59,0.49,7,263,4,0,1,0,technical,medium,1.7368852459016397,1.1428571428571428
498,0.44,0.48,2,143,3,0,1,0,technical,medium,0.9166666666666667,0.8571428571428571
499,0.89,0.95,2,181,5,0,1,0,technical,medium,0.9368421052631579,1.4285714285714286
500,0.91,0.84,5,265,5,0,1,0,technical,medium,1.0833333333333335,1.4285714285714286
501,0.66,0.57,5,161,5,0,1,0,technical,high,1.7368852459016397,1.4285714285714286
502,0.11,0.87,7,282,5,0,1,0,technical,low,0.07786885245901609,1.4285714285714286
503,0.43,0.51,2,155,3,0,1,0,technical,medium,0.8431372549019608,0.8571428571428571
504,0.78,0.83,4,217,6,0,1,0,support,medium,0.9397590361445783,1.7142857142857142
505,0.11,0.97,6,289,5,0,1,0,support,medium,0.07786885245901609,1.4285714285714286
506,0.83,0.98,4,259,5,0,1,0,support,medium,0.846938775510204,1.4285714285714286
507,0.39,0.54,2,158,3,0,1,0,support,low,0.7222222222222222,0.8571428571428571
508,0.38,0.55,2,158,3,0,1,0,support,low,0.07786885245901609,0.8571428571428571
509,0.37,0.57,2,155,3,0,1,0,support,low,0.07786885245901609,0.8571428571428571
510,0.44,0.48,2,146,3,0,1,0,support,low,0.9166666666666667,0.8571428571428571
511,0.53,0.85,2,164,5,0,1,0,support,low,0.07786885245901609,1.4285714285714286
512,0.09,0.96,6,259,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
513,0.11,0.89,6,293,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
514,0.83,0.96,5,275,5,0,1,0,support,low,0.8645833333333334,1.4285714285714286
515,0.88,1.0,5,219,6,1,1,0,technical,low,0.88,1.7142857142857142
516,0.1,0.89,6,247,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
517,0.09,0.86,7,309,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
518,0.44,0.54,2,151,3,0,1,0,management,low,0.8148148148148148,0.8571428571428571
519,0.39,0.51,2,129,3,0,1,0,IT,low,0.7647058823529412,0.8571428571428571
520,0.87,0.94,4,274,5,0,1,0,IT,low,0.9255319148936171,1.4285714285714286
521,0.74,0.99,4,233,5,0,1,0,IT,low,0.7474747474747475,1.4285714285714286
522,0.1,0.95,7,289,4,0,1,0,IT,low,0.07786885245901609,1.1428571428571428
523,0.74,0.82,4,239,6,0,1,0,IT,low,0.9024390243902439,1.7142857142857142
524,0.75,0.99,5,221,5,0,1,0,product_mng,low,0.7575757575757576,1.4285714285714286
525,0.41,0.56,2,150,3,0,1,0,product_mng,low,0.732142857142857,0.8571428571428571
526,0.41,0.45,2,144,3,1,1,0,product_mng,low,0.911111111111111,0.8571428571428571
527,0.09,0.9,7,289,4,0,1,0,product_mng,low,0.07786885245901609,1.1428571428571428
528,0.09,0.8,6,301,5,0,1,0,IT,medium,0.07786885245901609,1.4285714285714286
529,0.39,0.57,2,145,3,0,1,0,accounting,medium,0.07786885245901609,0.8571428571428571
530,0.4,0.56,2,137,3,0,1,0,accounting,medium,0.7142857142857143,0.8571428571428571
531,0.37,0.54,2,131,3,1,1,0,hr,medium,0.07786885245901609,0.8571428571428571
532,0.1,0.84,6,246,4,0,1,0,hr,medium,0.07786885245901609,1.1428571428571428
533,0.43,0.51,2,136,3,0,1,0,hr,medium,0.8431372549019608,0.8571428571428571
534,0.75,0.85,5,240,6,1,1,0,marketing,medium,0.8823529411764706,1.7142857142857142
535,0.37,0.56,2,156,3,0,1,0,sales,medium,0.07786885245901609,0.8571428571428571
536,0.11,0.85,6,305,4,0,1,0,accounting,medium,0.07786885245901609,1.1428571428571428
537,0.45,0.45,2,154,3,1,1,0,support,medium,1.0,0.8571428571428571
538,0.87,1.0,5,261,5,1,1,0,technical,medium,0.87,1.4285714285714286
539,0.11,0.94,7,244,4,0,1,0,management,medium,0.07786885245901609,1.1428571428571428
540,0.45,0.54,2,129,3,0,1,0,marketing,high,0.8333333333333333,0.8571428571428571
541,0.81,0.87,4,254,5,0,1,0,marketing,low,0.9310344827586208,1.4285714285714286
542,0.77,0.91,5,236,5,0,1,0,marketing,medium,0.8461538461538461,1.4285714285714286
543,0.89,0.92,5,237,5,0,1,0,sales,medium,0.967391304347826,1.4285714285714286
544,0.43,0.49,2,135,3,0,1,0,sales,medium,0.8775510204081632,0.8571428571428571
545,0.78,1.0,5,236,5,0,1,0,sales,medium,0.78,1.4285714285714286
546,0.37,0.47,2,149,3,0,1,0,sales,low,0.7872340425531915,0.8571428571428571
547,0.37,0.5,2,141,3,0,1,0,sales,low,0.74,0.8571428571428571
548,0.85,0.82,4,270,5,0,1,0,sales,low,1.0365853658536586,1.4285714285714286
549,0.41,0.47,2,138,3,0,1,0,sales,low,0.8723404255319149,0.8571428571428571
550,0.11,0.96,6,298,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
551,0.75,0.99,5,254,5,0,1,0,sales,low,0.7575757575757576,1.4285714285714286
552,0.82,0.85,5,248,5,0,1,0,sales,low,0.9647058823529412,1.4285714285714286
553,0.79,1.0,5,257,6,0,1,0,sales,low,0.79,1.7142857142857142
554,0.43,0.53,2,150,3,0,1,0,sales,low,0.8113207547169811,0.8571428571428571
555,0.1,0.9,7,281,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
556,0.46,0.48,2,141,3,1,1,0,sales,low,0.9583333333333334,0.8571428571428571
557,0.43,0.57,2,157,3,0,1,0,sales,low,0.7543859649122807,0.8571428571428571
558,0.43,0.55,2,136,3,0,1,0,sales,low,0.7818181818181817,0.8571428571428571
559,0.11,0.8,7,296,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
560,0.09,0.86,6,279,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
561,0.37,0.53,2,131,3,0,1,0,sales,low,0.07786885245901609,0.8571428571428571
562,0.4,0.57,2,160,3,0,1,0,accounting,low,0.7017543859649124,0.8571428571428571
563,0.1,0.77,7,291,4,0,1,0,accounting,low,0.07786885245901609,1.1428571428571428
564,0.41,0.53,2,157,3,0,1,0,accounting,low,0.7735849056603773,0.8571428571428571
565,0.79,0.58,3,294,4,0,1,0,hr,low,1.7368852459016397,1.1428571428571428
566,0.11,0.79,7,310,4,0,1,0,hr,low,0.07786885245901609,1.1428571428571428
567,0.1,0.97,6,282,4,0,1,0,hr,medium,0.07786885245901609,1.1428571428571428
568,0.44,0.51,2,134,3,0,1,0,hr,medium,0.8627450980392157,0.8571428571428571
569,0.25,0.46,4,214,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
570,0.44,0.52,2,137,3,0,1,0,technical,medium,0.8461538461538461,0.8571428571428571
571,0.73,1.0,4,252,5,0,1,0,technical,medium,0.73,1.4285714285714286
572,0.75,0.97,5,243,6,0,1,0,technical,medium,0.7731958762886598,1.7142857142857142
573,0.36,0.47,2,148,3,0,1,0,technical,medium,0.7659574468085106,0.8571428571428571
574,0.37,0.49,2,151,3,0,1,0,technical,medium,0.7551020408163265,0.8571428571428571
575,0.39,0.49,2,129,3,0,1,0,technical,medium,0.7959183673469388,0.8571428571428571
576,0.48,0.78,2,198,2,0,1,0,technical,medium,0.07786885245901609,0.5714285714285714
577,0.57,0.72,4,275,6,0,1,0,technical,medium,0.7916666666666666,1.7142857142857142
578,0.9,0.96,5,243,5,0,1,0,technical,medium,0.9375000000000001,1.4285714285714286
579,0.39,0.55,2,159,3,0,1,0,technical,high,0.7090909090909091,0.8571428571428571
580,0.44,0.51,2,145,3,0,1,0,support,low,0.8627450980392157,0.8571428571428571
581,0.81,0.88,5,242,5,0,1,0,support,medium,0.9204545454545455,1.4285714285714286
582,0.74,0.87,5,242,5,0,1,0,support,medium,0.8505747126436781,1.4285714285714286
583,0.44,0.56,2,145,3,0,1,0,support,medium,0.7857142857142857,0.8571428571428571
